Date,Adjusted Close,High (est),Low (est)
1998-09-04,16.1279397202,0,0
1998-09-03,12.0839058084,0,0
1998-09-02,12.0839058084,0.083741,0.08178
1998-09-01,11.3731484514,0.088995,0.08687
1998-08-31,11.5000557753,0.087984,0.08594
1998-08-28,12.3253497934,0,0
1998-08-27,10.8893317217,0,0
1998-08-26,9.4590376375,0,0
1998-08-25,8.1562076897,0.12406,0.12117
1998-08-24,7.2596862364,0,0
1998-08-21,7.1218984132,0.14197,0.13887
1998-08-20,6.8388693981,0,0
1998-08-19,6.8388693981,0,0
1998-08-18,6.5121125293,0,0
1998-08-17,6.5121125293,0.15527,0.15187
1998-08-14,6.3695890341,0,0
1998-08-13,6.34562057,0.15947,0.15573
1998-08-12,6.3140481257,0,0
1998-08-11,6.2926721832,0,0
1998-08-10,6.2838937519,0,0
1998-08-07,6.2838937519,0,0
1998-08-06,6.2838937519,0,0
1998-08-05,6.2838937519,0.16098,0.15731
1998-08-04,6.2799474996,0,0
1998-08-03,6.2799474996,0.16106,0.15743
1998-07-31,6.2759274252,0,0
1998-07-30,6.2759274252,0,0
1998-07-29,6.2719518314,0,0
1998-07-28,6.2719518314,0,0
1998-07-27,6.2719518314,0,0
1998-07-24,6.2648790878,0,0
1998-07-23,6.2536740335,0.16188,0.15796
1998-07-22,6.2322381214,0,0
1998-07-21,6.209675917,0,0
1998-07-20,6.210254372,0,0
1998-07-17,6.210254372,0,0
1998-07-16,6.2119517953,0,0
1998-07-15,6.2119517953,0,0
1998-07-14,6.2176294666,0,0
1998-07-13,6.2374082321,0,0
1998-07-10,6.2407948276,0.16213,0.15837
1998-07-09,6.2397044876,0,0
1998-07-08,6.2397044876,0.16217,0.15838
1998-07-07,6.2393541021,0.16217,0.1584
1998-07-06,6.232937334,0,0
1998-07-03,6.2319662477,0.16227,0.15868
1998-07-02,6.232937334,0,0
1998-07-01,6.232937334,0,0
1998-06-30,6.2247121071,0.16246,0.15886
1998-06-29,6.2196403804,0,0
1998-06-26,6.2235886457,0,0
1998-06-25,6.2173975217,0,0
1998-06-24,6.2173975217,0,0
1998-06-23,6.2173975217,0,0
1998-06-22,6.2119517953,0,0
1998-06-19,6.2119517953,0,0
1998-06-18,6.2043976771,0,0
1998-06-17,6.1982446571,0.16324,0.15945
1998-06-16,6.2029737056,0.16304,0.15941
1998-06-15,6.2134957127,0,0
1998-06-12,6.209675917,0,0
1998-06-11,6.2043976771,0,0
1998-06-10,6.1954413942,0.16332,0.15952
1998-06-09,6.1854394755,0.16368,0.15968
1998-06-08,6.1791330676,0.16383,0.15986
1998-06-05,6.1709729773,0,0
1998-06-04,6.1709729773,0.1639,0.16022
1998-06-03,6.1627964305,0.16419,0.16036
1998-06-02,6.169412055,0.16398,0.16022
1998-06-01,6.1752409888,0.16379,0.16011
1998-05-29,6.1687650749,0.16409,0.16015
1998-05-28,6.1696784981,0.16401,0.16018
1998-05-27,6.1828006851,0,0
1998-05-26,6.1764233568,0.1639,0.15993
1998-05-25,6.1646580156,0,0
1998-05-22,6.1532024342,0,0
1998-05-21,6.1507802265,0,0
1998-05-20,6.1680040956,0,0
1998-05-19,6.1680040956,0,0
1998-05-18,6.1754697989,0,0
1998-05-15,6.1545657646,0.16441,0.16057
1998-05-14,6.1468104201,0,0
1998-05-13,6.1482465201,0.16451,0.16081
1998-05-12,6.1331256248,0.16491,0.16121
1998-05-11,6.1266626231,0,0
1998-05-08,6.1266626231,0,0
1998-05-07,6.1266626231,0,0
1998-05-06,6.1267001593,0,0
1998-05-05,6.1267001593,0,0
1998-05-04,6.1267001593,0,0
1998-05-01,6.1267001593,0,0
1998-04-30,6.1212996743,0.16532,0.16143
1998-04-29,6.1221990939,0,0
1998-04-28,6.1172555545,0.16543,0.16154
1998-04-27,6.1164324073,0.16552,0.1615
1998-04-24,6.1296294026,0,0
1998-04-23,6.1359480653,0.16483,0.16114
1998-04-22,6.1357221745,0,0
1998-04-21,6.1357221745,0,0
1998-04-20,6.1410727226,0,0
1998-04-17,6.1410727226,0,0
1998-04-16,6.1410727226,0,0
1998-04-15,6.1345177042,0,0
1998-04-14,6.1345177042,0,0
1998-04-13,6.1345177042,0.16487,0.16117
1998-04-10,6.1288780476,0,0
1998-04-09,6.1288780476,0,0
1998-04-08,6.1288780476,0,0
1998-04-07,6.1297045482,0,0
1998-04-06,6.1297045482,0,0
1998-04-03,6.1245988388,0,0
1998-04-02,6.1145624419,0.1655,0.16161
1998-04-01,6.100574064,0,0
1998-03-31,6.0925086514,0.16607,0.16223
1998-03-30,6.0875017502,0,0
1998-03-27,6.0875017502,0,0
1998-03-26,6.0875017502,0,0
1998-03-25,6.0875017502,0.16627,0.1623
1998-03-24,6.0840573362,0.16633,0.16242
1998-03-23,6.0837982369,0.16637,0.1624
1998-03-20,6.0804319539,0.1663,0.16265
1998-03-19,6.0800622598,0.16644,0.16252
1998-03-18,6.0724934265,0,0
1998-03-17,6.066635929,0,0
1998-03-16,6.066635929,0,0
1998-03-13,6.066635929,0,0
1998-03-12,6.066635929,0.16685,0.16284
1998-03-11,6.0655687987,0,0
1998-03-10,6.0655687987,0,0
1998-03-09,6.0655687987,0,0
1998-03-06,6.0655687987,0.1669,0.16286
1998-03-05,6.066635929,0.16685,0.16284
1998-03-04,6.0603856829,0.16704,0.16299
1998-03-03,6.050595076,0,0
1998-03-02,6.050595076,0.16722,0.16335
1998-02-27,6.0488383206,0,0
1998-02-26,6.0545881669,0,0
1998-02-25,6.0545881669,0.1671,0.16324
1998-02-24,6.0554680877,0,0
1998-02-23,6.0519499383,0.16718,0.16332
1998-02-20,6.0509611952,0.16712,0.16342
1998-02-19,6.0586232385,0.16699,0.16314
1998-02-18,6.0627372046,0.16696,0.16295
1998-02-17,6.050595076,0.16722,0.16335
1998-02-16,6.0473751368,0,0
1998-02-13,6.0509611952,0.16712,0.16342
1998-02-12,6.0519499383,0.16718,0.16332
1998-02-11,6.0455106038,0.16727,0.16357
1998-02-10,6.0371890848,0,0
1998-02-09,6.0431724238,0.16735,0.16362
1998-02-06,6.058403005,0,0
1998-02-05,6.0580359847,0.16713,0.16304
1998-02-04,6.0466072487,0.16733,0.16346
1998-02-03,6.0322726587,0.16765,0.16392
1998-02-02,6.0342382679,0.16773,0.16374
1998-01-30,6.0488383206,0,0
1998-01-29,6.0519499383,0.16718,0.16332
1998-01-28,6.0482529621,0,0
1998-01-27,6.0482529621,0,0
1998-01-26,6.0482529621,0.1672,0.1635
1998-01-23,6.0473751368,0,0
1998-01-22,6.038647343,0.16746,0.16376
1998-01-21,6.0165213677,0.16818,0.16426
1998-01-20,6.0138438686,0,0
1998-01-19,6.0230804443,0.168,0.16408
1998-01-16,6.0251126696,0.16798,0.16398
1998-01-15,6.0165213677,0.16818,0.16426
1998-01-14,6.0053928428,0,0
1998-01-13,6.0053928428,0,0
1998-01-12,5.9973971296,0,0
1998-01-09,5.9973971296,0,0
1998-01-08,5.9964620874,0,0
1998-01-07,5.9964620874,0,0
1998-01-06,5.9964620874,0,0
1998-01-05,5.9964620874,0.16882,0.16473
1998-01-02,5.9973971296,0,0
1998-01-01,9.2634621263,0.10928,0.10664
1997-12-31,5000,0,0
1997-12-30,5000,0,0
1997-12-29,5000,0,0
1997-12-26,5000,0,0
1997-12-25,5000,0,0
1997-12-24,5000,0,0
1997-12-23,5000,0,0
1997-12-22,5000,0,0
1997-12-19,5000,0,0
1997-12-18,5000,0,0
1997-12-17,5000,0,0
1997-12-16,5000,0,0
1997-12-15,5000,0,0
1997-12-12,5000,0,0
1997-12-11,5000,0,0
1997-12-10,5000,0,0
1997-12-09,5000,0,0
1997-12-08,5000,0,0
1997-12-05,5000,0,0
1997-12-04,5000,0,0
1997-12-03,5000,0,0
1997-12-02,5000,0,0
1997-12-01,5000,0,0
1997-11-28,5000,0,0
1997-11-27,5000,0,0
1997-11-26,5000,0,0
1997-11-25,5000,0,0
1997-11-24,5000,0,0
1997-11-21,5000,0,0
1997-11-20,5000,0,0
1997-11-19,5000,0,0
1997-11-18,5000,0,0
1997-11-17,5000,0,0
1997-11-14,5000,0,0
1997-11-13,5000,0,0
1997-11-12,5000,0,0
1997-11-11,5000,0,0
1997-11-10,5000,0,0
1997-11-07,5000,0,0
1997-11-06,5000,0,0
1997-11-05,5000,0,0
1997-11-04,5000,0,0
1997-11-03,5000,0,0
1997-10-31,5000,0,0
1997-10-30,5000,0,0
1997-10-29,5000,0,0
1997-10-28,5000,0,0
1997-10-27,5000,0,0
1997-10-24,5000,0,0
1997-10-23,5000,0,0
1997-10-22,5000,0,0
1997-10-21,5000,0,0
1997-10-20,5000,0,0
1997-10-17,5000,0,0
1997-10-16,5000,0,0
1997-10-15,5000,0,0
1997-10-14,5000,0,0
1997-10-13,5000,0,0
1997-10-10,5000,0,0
1997-10-09,5000,0,0
1997-10-08,5000,0,0
1997-10-07,5000,0,0
1997-10-06,5000,0,0
1997-10-03,5000,0,0
1997-10-02,5000,0,0
1997-10-01,5000,0,0
1997-09-30,5000,0,0
1997-09-29,5000,0,0
1997-09-26,5000,0,0
1997-09-25,5000,0,0
1997-09-24,5000,0,0
1997-09-23,5000,0,0
1997-09-22,5000,0,0
1997-09-19,5000,0,0
1997-09-18,5000,0,0
1997-09-17,5000,0,0
1997-09-16,5000,0,0
1997-09-15,5000,0,0
1997-09-12,5000,0,0
1997-09-11,5000,0,0
1997-09-10,5000,0,0
1997-09-09,5000,0,0
1997-09-08,5000,0,0
1997-09-05,5000,0,0
1997-09-04,5000,0,0
1997-09-03,5000,0,0
1997-09-02,5000,0,0
1997-09-01,5000,0,0
1997-08-29,5000,0,0
1997-08-28,5000,0,0
1997-08-27,5000,0,0
1997-08-26,5000,0,0
1997-08-25,5000,0,0
1997-08-22,5000,0,0
1997-08-21,5000,0,0
1997-08-20,5000,0,0
1997-08-19,5000,0,0
1997-08-18,5000,0,0
1997-08-15,5000,0,0
1997-08-14,5000,0,0
1997-08-13,5000,0,0
1997-08-12,5000,0,0
1997-08-11,5000,0,0
1997-08-08,5000,0,0
1997-08-07,5000,0,0
1997-08-06,5000,0,0
1997-08-05,5000,0,0
1997-08-04,5000,0,0
1997-08-01,5000,0,0
1997-07-31,5000,0,0
1997-07-30,5000,0,0
1997-07-29,5000,0,0
1997-07-28,5000,0,0
1997-07-25,5000,0,0
1997-07-24,5000,0,0
1997-07-23,5000,0,0
1997-07-22,5000,0,0
1997-07-21,5000,0,0
1997-07-18,5000,0,0
1997-07-17,5000,0,0
1997-07-16,5000,0,0
1997-07-15,5000,0,0
1997-07-14,5000,0,0
1997-07-11,5000,0,0
1997-07-10,5000,0,0
1997-07-09,5000,0,0
1997-07-08,5000,0,0
1997-07-07,5000,0,0
1997-07-04,5000,0,0
1997-07-03,5000,0,0
1997-07-02,5000,0,0
1997-07-01,5000,0,0
1997-06-30,5000,0,0
1997-06-27,5000,0,0
1997-06-26,5000,0,0
1997-06-25,5000,0,0
1997-06-24,5000,0,0
1997-06-23,5000,0,0
1997-06-20,5000,0,0
1997-06-19,5000,0,0
1997-06-18,5000,0,0
1997-06-17,5000,0,0
1997-06-16,5000,0,0
1997-06-13,5000,0,0
1997-06-12,5000,0,0
1997-06-11,5000,0,0
1997-06-10,5000,0,0
1997-06-09,5000,0,0
1997-06-06,5000,0,0
1997-06-05,5000,0,0
1997-06-04,5000,0,0
1997-06-03,5000,0,0
1997-06-02,5000,0,0
1997-05-30,5000,0,0
1997-05-29,5000,0,0
1997-05-28,5000,0,0
1997-05-27,5000,0,0
1997-05-26,5000,0,0
1997-05-23,5000,0,0
1997-05-22,5000,0,0
1997-05-21,5000,0,0
1997-05-20,5000,0,0
1997-05-19,5000,0,0
1997-05-16,5000,0,0
1997-05-15,5000,0,0
1997-05-14,5000,0,0
1997-05-13,5000,0,0
1997-05-12,5000,0,0
1997-05-09,5000,0,0
1997-05-08,5000,0,0
1997-05-07,5000,0,0
1997-05-06,5000,0,0
1997-05-05,5000,0,0
1997-05-02,5000,0,0
1997-05-01,5000,0,0
1997-04-30,5000,0,0
1997-04-29,5000,0,0
1997-04-28,5000,0,0
1997-04-25,5000,0,0
1997-04-24,5000,0,0
1997-04-23,5000,0,0
1997-04-22,5000,0,0
1997-04-21,5000,0,0
1997-04-18,5000,0,0
1997-04-17,5000,0,0
1997-04-16,5000,0,0
1997-04-15,5000,0,0
1997-04-14,5000,0,0
1997-04-11,5000,0,0
1997-04-10,5000,0,0
1997-04-09,5000,0,0
1997-04-08,5000,0,0
1997-04-07,5000,0,0
1997-04-04,5000,0,0
1997-04-03,5000,0,0
1997-04-02,5000,0,0
1997-04-01,5000,0,0
1997-03-31,5000,0,0
1997-03-28,5000,0,0
1997-03-27,5000,0,0
1997-03-26,5000,0,0
1997-03-25,5000,0,0
1997-03-24,5000,0,0
1997-03-21,5000,0,0
1997-03-20,5000,0,0
1997-03-19,5000,0,0
1997-03-18,5000,0,0
1997-03-17,5000,0,0
1997-03-14,5000,0,0
1997-03-13,5000,0,0
1997-03-12,5000,0,0
1997-03-11,5000,0,0
1997-03-10,5000,0,0
1997-03-07,5000,0,0
1997-03-06,5000,0,0
1997-03-05,5000,0,0
1997-03-04,5000,0,0
1997-03-03,5000,0,0
1997-02-28,5000,0,0
1997-02-27,5000,0,0
1997-02-26,5000,0,0
1997-02-25,5000,0,0
1997-02-24,5000,0,0
1997-02-21,5000,0,0
1997-02-20,5000,0,0
1997-02-19,5000,0,0
1997-02-18,5000,0,0
1997-02-17,5000,0,0
1997-02-14,5000,0,0
1997-02-13,5000,0,0
1997-02-12,5000,0,0
1997-02-11,5000,0,0
1997-02-10,5000,0,0
1997-02-07,5000,0,0
1997-02-06,5000,0,0
1997-02-05,5000,0,0
1997-02-04,5000,0,0
1997-02-03,5000,0,0
1997-01-31,5000,0,0
1997-01-30,5000,0,0
1997-01-29,5000,0,0
1997-01-28,5000,0,0
1997-01-27,5000,0,0
1997-01-24,5000,0,0
1997-01-23,5000,0,0
1997-01-22,5000,0,0
1997-01-21,5000,0,0
1997-01-20,5000,0,0
1997-01-17,5000,0,0
1997-01-16,5000,0,0
1997-01-15,5000,0,0
1997-01-14,5000,0,0
1997-01-13,5000,0,0
1997-01-10,5000,0,0
1997-01-09,5000,0,0
1997-01-08,5000,0,0
1997-01-07,5000,0,0
1997-01-06,5000,0,0
1997-01-03,5000,0,0
1997-01-02,5000,0,0
1997-01-01,5000,0,0
1996-12-31,5000,0,0
1996-12-30,5000,0,0
1996-12-27,5000,0,0
1996-12-26,5000,0,0
1996-12-25,5000,0,0
1996-12-24,5000,0,0
1996-12-23,5000,0,0
1996-12-20,5000,0,0
1996-12-19,5000,0,0
1996-12-18,5000,0,0
1996-12-17,5000,0,0
1996-12-16,5000,0,0
1996-12-13,5000,0,0
1996-12-12,5000,0,0
1996-12-11,5000,0,0
1996-12-10,5000,0,0
1996-12-09,5000,0,0
1996-12-06,5000,0,0
1996-12-05,5000,0,0
1996-12-04,5000,0,0
1996-12-03,5000,0,0
1996-12-02,5000,0,0
1996-11-29,5000,0,0
1996-11-28,5000,0,0
1996-11-27,5000,0,0
1996-11-26,5000,0,0
1996-11-25,5000,0,0
1996-11-22,5000,0,0
1996-11-21,5000,0,0
1996-11-20,5000,0,0
1996-11-19,5000,0,0
1996-11-18,5000,0,0
1996-11-15,5000,0,0
1996-11-14,5000,0,0
1996-11-13,5000,0,0
1996-11-12,5000,0,0
1996-11-11,5000,0,0
1996-11-08,5000,0,0
1996-11-07,5000,0,0
1996-11-06,5000,0,0
1996-11-05,5000,0,0
1996-11-04,5000,0,0
1996-11-01,5000,0,0
1996-10-31,5000,0,0
1996-10-30,5000,0,0
1996-10-29,5000,0,0
1996-10-28,5000,0,0
1996-10-25,5000,0,0
1996-10-24,5000,0,0
1996-10-23,5000,0,0
1996-10-22,5000,0,0
1996-10-21,5000,0,0
1996-10-18,5000,0,0
1996-10-17,5000,0,0
1996-10-16,5000,0,0
1996-10-15,5000,0,0
1996-10-14,5000,0,0
1996-10-11,5000,0,0
1996-10-10,5000,0,0
1996-10-09,5000,0,0
1996-10-08,5000,0,0
1996-10-07,5000,0,0
1996-10-04,5000,0,0
1996-10-03,5000,0,0
1996-10-02,5000,0,0
1996-10-01,5000,0,0
1996-09-30,5000,0,0
1996-09-27,5000,0,0
1996-09-26,5000,0,0
1996-09-25,5000,0,0
1996-09-24,5000,0,0
1996-09-23,5000,0,0
1996-09-20,5000,0,0
1996-09-19,5000,0,0
1996-09-18,5000,0,0
1996-09-17,5000,0,0
1996-09-16,5000,0,0
1996-09-13,5000,0,0
1996-09-12,5000,0,0
1996-09-11,5000,0,0
1996-09-10,0.0001859866,0,0
1996-09-09,5000,0,0
